77,1048,36.388,45.87,22.946,109.3,8.35,-3.049,-2.075,1,2,16.68,
77,1118,42.504,49.544,36.696,108.5,7.69,-3.516,-2.646,1,2,16.5,
77,1148,55.88,66.044,47.696,120,6.207,-3.828,-3.263,1,2,16.37,
77,1218,48.4,62.392,39.446,112.2,6.073,-2.766,-2.669,1,2,16.21,
77,1248,49.17,61.468,41.294,113.2,9.45,-3.073,-2.874,1,2,16.03,
77,1318,55.99,66.044,44.044,119.3,7.75,-2.44,-1.752,1,2,15.83,
77,1348,52.91,66.044,27.522,120,9.55,-2.69,-1.918,1,2,15.62,
77,1418,52.866,66.968,40.37,121.5,10.16,-2.583,-1.648,1,2,15.33,
77,1448,44.484,62.392,27.522,132.9,7.03,-2.597,-1.399,1,2,14.98,
77,1518,41.272,50.468,33.022,131.1,9.25,-3.318,-2.263,1,2,14.78,
77,1548,40.92,51.37,26.598,150.1,5.489,-3.528,-2.413,1,2,14.71,
77,1618,40.7,48.62,28.446,148.5,6.487,-3.705,-2.489,1,2,14.73,
77,1648,44.176,53.218,33.022,154.9,8.79,-3.88,-2.685,1,2,14.8,
77,1718,46.728,58.718,36.696,156.8,5.313,-3.708,-2.37,1,2,14.89,
77,1748,44.726,51.37,38.522,158.4,6.868,-4.04,-2.744,1,2,14.98,
77,1818,45.496,51.37,38.522,159.5,4.123,-4.262,-3.007,1,2,15.09,
77,1848,45.782,52.294,40.37,161.7,5.844,-4.115,-3.062,1,2,15.2,
77,1918,47.52,59.642,38.522,159.8,7.31,-4.014,-2.859,1,2,15.33,
77,1948,43.054,60.544,35.772,164,8.41,-4.061,-2.967,1,2,15.45,
77,2018,41.36,46.794,36.696,158.2,5.484,-4.292,-3.117,1,2,15.56,
77,2048,36.718,39.446,33.022,159.2,2.995,-4.307,-3.335,1,2,15.65,
77,2118,40.348,48.62,33.022,158.9,4.31,-4.21,-3.015,1,2,15.76,
77,2148,38.918,42.196,33.946,157,3.632,-4.124,-3.05,1,2,15.85,
77,2218,39.248,43.12,34.87,156,2.918,-4.188,-3.114,1,2,15.94,
77,2248,40.832,45.87,33.946,162,4.675,-4.184,-2.828,1,2,16.01,
77,2318,39.072,44.044,32.12,165,4.382,-4.146,-2.851,1,2,16.1,
77,2348,36.168,42.196,29.348,157.2,4.578,-3.706,-2.572,1,2,16.16,
